TIME,OPEN,HIGH,LOW,CLOSE,VOLUME
9-Nov-16,103.35,106.18,103.35,105,76500
8-Nov-16,105,106.4,104,105,430000
7-Nov-16,104.75,106.5,104.75,105.85,99000
4-Nov-16,105.5,106,104.75,104.75,444000
3-Nov-16,104.6,106.5,104.25,105.95,1251000
2-Nov-16,104.99,106.2,104,105.53,1240000
1-Nov-16,100.5,104.7,100,103.9,207000
31-Oct-16,100,100,98.1,99.72,40500
28-Oct-16,100.01,100.5,99.01,100,15000
27-Oct-16,102,104,100.75,101.2,67000
26-Oct-16,100,101.75,99.55,100.85,38500
25-Oct-16,100.02,101,99.93,100.02,198000
24-Oct-16,100.07,103,100.06,101,829000
21-Oct-16,103.8,103.8,102.3,102.99,18000
20-Oct-16,104,105,103.51,104.72,557500
19-Oct-16,103.49,103.49,101.72,103.25,165000
18-Oct-16,101,102,100.8,101.99,155000
17-Oct-16,101.26,102.25,100.75,100.8,347500
14-Oct-16,101,103,101,102.41,40000
13-Oct-16,100.25,101.5,100.25,101.5,30500
10-Oct-16,99.98,101.75,99.5,100.93,64000
7-Oct-16,98.5,99.1,97.51,99.01,133000
6-Oct-16,98,98,98,98,110500
5-Oct-16,97.35,98.25,97.12,98.06,26500
4-Oct-16,97.6,98.25,97.35,98,23500
3-Oct-16,98,98.49,97.5,97.5,36000
30-Sep-16,97.85,98.5,97.07,98.17,41500
29-Sep-16,96.5,98,96.5,97.85,135500
28-Sep-16,96.5,97,96.5,96.51,37500
27-Sep-16,98,98,96.5,96.58,36500
26-Sep-16,97.5,98.2,97.2,98,265500
23-Sep-16,97,98.05,96.5,97.32,363500
22-Sep-16,95.5,97.99,95.5,97.3,73000
21-Sep-16,96,96.5,96,96,334500
20-Sep-16,96,96.89,96,96.1,82000
19-Sep-16,96,96.05,96,96,131500
16-Sep-16,97,97,96,96,129500
15-Sep-16,97,97,96,96,32500
9-Sep-16,97,97.5,97,97.05,1183000
8-Sep-16,97.25,97.5,97,97.5,8000
7-Sep-16,97.5,97.5,97.01,97.25,34000
6-Sep-16,96,97.5,96,97.25,74500
5-Sep-16,96,96.5,96,96,60000
2-Sep-16,96,96.05,96,96,138000
1-Sep-16,96.01,96.1,96.01,96.1,73000
31-Aug-16,96.99,96.99,96,96.07,160000
30-Aug-16,96.55,96.8,96.49,96.5,9500
