TIME,OPEN,HIGH,LOW,CLOSE,VOLUME
30-Jun-10,97.16,98,96.21,97.25,39056
29-Jun-10,96.51,97.95,96.1,97.16,80049
28-Jun-10,97.92,99.2,96.2,96.51,137675
25-Jun-10,100,100.4,97.61,97.92,106559
24-Jun-10,99.03,101,99,100,364653
23-Jun-10,99.06,99.9,98.5,99.03,117225
22-Jun-10,98.79,101,97.01,99.06,383237
21-Jun-10,98.58,99.25,97.8,98.79,66303
18-Jun-10,101.23,101.25,98.31,98.58,302983
17-Jun-10,97.65,102,95,101.23,792734
16-Jun-10,93.38,98,92.81,97.65,535026
15-Jun-10,92.15,94,91.7,93.38,241609
14-Jun-10,93.29,93.1,89.25,92.15,147611
11-Jun-10,91.96,93.99,92.2,93.29,56372
10-Jun-10,95.33,95,91.3,91.96,111061
9-Jun-10,97.01,96.8,95,95.33,64300
8-Jun-10,97.98,98.23,96.01,97.01,133694
7-Jun-10,95.88,98.5,94.8,97.98,172054
4-Jun-10,96.95,97.9,94.75,95.88,121522
3-Jun-10,95.41,97.4,94.5,96.95,265136
2-Jun-10,92.63,96.49,91.25,95.41,282064
1-Jun-10,92.71,93.5,90.25,92.63,87676
31-May-10,96.01,96.95,91.21,92.71,315966
28-May-10,95.05,97.63,94,96.01,138574
27-May-10,97.22,98.45,93.18,95.05,108556
26-May-10,94.17,97.5,94.49,97.22,260405
25-May-10,98.85,99.3,93.91,94.17,583992
24-May-10,99.85,100.6,98,98.85,143330
21-May-10,101.77,100.9,99.15,99.85,116840
20-May-10,100.99,102.3,99.3,101.77,150289
19-May-10,102.17,101.78,99,100.99,232051
18-May-10,102.3,102.87,100.7,102.17,113382
17-May-10,107.21,107,101.85,102.3,226392
14-May-10,106.18,110,106.01,107.21,249225
13-May-10,105.44,106.99,104.7,106.18,256377
12-May-10,105.7,105.79,103.55,105.44,156217
11-May-10,106.35,107.2,105.05,105.7,121587
10-May-10,106.43,106.99,105.15,106.35,60430
7-May-10,108.5,108,106,106.43,172216
6-May-10,109.1,109.25,108.31,108.5,58242
5-May-10,109.61,109.75,109,109.1,46903
4-May-10,108.24,110.69,108.6,109.61,217870
3-May-10,109.24,109.2,107.75,108.24,110423
30-Apr-10,109.25,109.7,108.65,109.24,121626
29-Apr-10,110.51,110.88,109,109.25,295675
28-Apr-10,110.78,111.75,109,110.51,286025
27-Apr-10,109.71,111.25,109.1,110.78,141801
26-Apr-10,110.42,110.89,109.6,109.71,72043
23-Apr-10,110.66,112.25,110,110.42,310101
22-Apr-10,109.32,113.8,109.6,110.66,576286
21-Apr-10,111.72,111.5,108.3,109.32,613709
20-Apr-10,112.46,112.9,111.6,111.72,143727
19-Apr-10,112.58,112.65,112,112.46,81272
16-Apr-10,112.08,113.1,112.51,112.58,99918
15-Apr-10,111.91,112.55,111.91,112.08,70640
14-Apr-10,111.05,112.04,111,111.91,140054
13-Apr-10,111.81,112.4,110.5,111.05,187280
12-Apr-10,113.02,113.65,111.6,111.81,147188
9-Apr-10,113.16,114.2,112.65,113.02,240281
8-Apr-10,113.73,114.74,112.9,113.16,458860
7-Apr-10,113.92,114.99,113.55,113.73,229676
6-Apr-10,112.18,115.5,112.51,113.92,1418915
5-Apr-10,110.92,112.85,111.3,112.18,470493
2-Apr-10,109.96,112.5,110.1,110.92,756659
1-Apr-10,110.57,111.72,109.6,109.96,242747
31-Mar-10,110.58,112.34,110.16,110.57,344836
30-Mar-10,111.79,112.1,110.5,110.58,47507
29-Mar-10,112.27,113.9,111.4,111.79,216349
26-Mar-10,112.46,113.39,111.6,112.27,238428
25-Mar-10,113.52,115,112.1,112.46,823636
24-Mar-10,110.14,114,110.2,113.52,626986
22-Mar-10,110.46,111.28,109.55,110.14,101567
19-Mar-10,111.68,111.9,109.51,110.46,121430
18-Mar-10,111.59,112.1,111.28,111.68,64019
17-Mar-10,113.02,113.64,111.3,111.59,140275
16-Mar-10,114.26,114.7,112.81,113.02,133159
15-Mar-10,112.66,115.1,112.2,114.26,668227
12-Mar-10,111.73,114,111,112.66,795332
11-Mar-10,127.09,129.25,127,128.9,521869
10-Mar-10,126.94,128,126.41,127.09,192149
9-Mar-10,126.91,128.5,126.1,126.94,359116
8-Mar-10,123.09,127.7,123.09,126.91,490834
5-Mar-10,123.07,123.7,122,123.09,237148
4-Mar-10,123.86,124.4,122.1,123.07,220090
3-Mar-10,124.23,125.3,123.3,123.86,134856
2-Mar-10,122.93,124.75,122.41,124.23,246356
1-Mar-10,122.22,123.3,121.8,122.93,199361
26-Feb-10,123.32,123.99,122,122.22,81060
25-Feb-10,123.87,124.55,121.8,123.32,182971
24-Feb-10,125.37,125.7,123.6,123.87,152100
23-Feb-10,126.47,127.4,125.05,125.37,491568
22-Feb-10,126.83,128,126.04,126.47,786188
